word,machine,human,label
pirate,ajalelokun,olè-orí-omi,negative
ignorance,aimokan,àìmọ̀kan,negative
stabs,ọbẹ,gún,negative
masterfully,masterfully,pelu ọgbọn,positive
escapes,sa,sá,negative
alert,gbigbọn,ìtanilólobó,negative
miraculousness,iyanu,iyanu,positive
instruction,itọnisọna,itọnisọna,positive
advance,ilosiwaju,ilosiwaju,positive
fortuitous,fortuitous,lojiji,positive
granted,funni,funni,positive
marvel,iyanu,iyanu,positive
cliche,tẹ,tẹ́,negative
avoidance,yago fun,ìyẹ̀kúrò,negative
manipulated,ifọwọyi,ìfọwọ́yí,negative
irrational,alaigbọran,aláìgbọràn,negative
captivity,igbekun,ìgbèkùn,negative
beware,kiyesara,kíyè sára,negative
legibility,legibility,tofin-fayegba,positive
squeals,squeals,ariwo,negative
reticent,reticent,fífi èrò eni pamo,negative
wench,wench,ọmọdébìnrin,negative
idiot,omugo,òmùgọ̀,negative
empower,agbara,ro lagbara,positive
insubstantial,insubstantial,àìtó,negative
bountiful,lọpọlọpọ,lọpọlọpọ,positive
satisified,ni itẹlọrun,ni itẹlọrun,positive
irregular,alaibamu,aláìbámu,negative
achieve,se aseyori,se aseyori,positive
unorthodox,alaigbagbọ,aláìgbàgbọ́,negative
mutiny,ipaniyan,ọ̀tẹ̀,negative
benefitted,anfaani,jẹ anfani,positive
skewed,ìpín,dẹ̀gbẹ́,negative
exhilarated,igbadun,igbadun,positive
2-faces,2-oju,ojú méjì,negative
smart,ọlọgbọn,ọlọgbọn,positive
fag,fagilee,fágì,negative
insolently,alaigbọran,ìgbéraga,negative
chastise,ibawi,ìbáwí,negative
dents,ehin,àpá,negative
nightmarish,alaburuku,àlá burúkú,negative
sillily,sillily,ìwà òmùgọ̀,negative
rehabilitate,atunse,atunse,positive
invalidity,aiṣedeede,ìsọdasán,negative
disinclination,iyasoto,ìyàsọ́tọ̀,negative
willing,setan,setan,positive
displeasure,ibinu,àìtẹ́nilọ́rún,negative
standing,duro,duro,positive
attenuation,idinku,àdínkù,negative
girder,giri,oti-igi ile,positive
squelched,squelched,parun,negative
nag,nagi,dà láàmú,negative
warmhearted,oninuure,oninuure,positive
prevaricate,prevaricate,ṣìnà,negative
slut,ọlẹ,ọ̀lẹ,negative
august,Oṣu Kẹjọ,Oṣu Kẹjọ,positive
disdained,kẹgàn,kẹ́gàn,negative
twists,lilọ,lílọ́,negative
lackey,lackey,ọmọ-ọ̀dọ̀ ọkùnrin,negative
impress,iwunilori,wunilori,positive
dissapointed,dissapointed,jákulẹ̀,negative
fruitful,eso,seso,positive
harlot,panṣaga,panṣágà,negative
axed,axed,ṣá ní àkéé,negative
wonderfully,iyalẹnu,iyalẹnu,positive
abounds,pọ,pọ,positive
consciousness,imoye,imoye,positive
alien,alejò,àjòjì,negative
enlightening,nmọlẹ,nmọlẹ,positive
effusion,idasilẹ,idasilẹ,positive
academic,omowe,omowe,positive
cloud,awọsanma,àwọsánmà,negative
pretensions,pretensions,ìdíbọ́n,negative
detection,erin,iwa ri,positive
calming,tunu,n pa rọrọ,positive
speech,ọrọ,ọrọ,positive
shortcomings,shortcomings,àṣìṣe,negative
aphid,aphid,kòkòrò,negative
gnawing,gnawing,nira,negative
bitingly,bitingly,Jíjẹ,negative
deride,ṣe yẹyẹ,ṣe yẹ̀yẹ́,negative
hardier,lile,lile,positive
concession,iyọọda,ìyọ̀ọ̀da,negative
snappishly,ni kiakia,ni kiakia,negative
remission,idariji,idariji,positive
solemn,mimo,mímọ́,negative
avenger,olugbẹsan,olùgbẹ̀san,negative
ransom,ìràpadà,ìràpadà,negative
lack,aini,àìní,negative
assail,ikọlu,ìkọlù,negative
violators,violators,ẹlẹ́ṣẹ̀,negative
politeness,ọmọluwabi,ọmọluwabi,positive
well-run,daradara-ṣiṣe,sakoso daradara,positive
articulation,isọdọkan,isọrọ,positive
please,Jowo,Jowo,positive
reprovingly,ibawi,ìbáwí,negative
counsel,imoran,imoran,positive
delightful,igbadun,igbadun,positive
jeopardy,ewu,ìparun,negative
sufficient,to,to,positive
impersonal,ti ara ẹni,ti ara ẹni,negative
undying,ailopin,ailopin,positive
illogical,alaimoye,aláìmòye,negative
slump,ṣubú,ṣubú,negative
blockbuster,ohun amorindun,ohun to gbajumọ,positive
procrastination,idaduro,ìsúnsíwájú,negative
stiflingly,stiflingly,ìdènà,negative
resound,resound,dun pada,positive
invidious,invidious,ìlara,negative
firing,ibọn,yìn ìbọn,negative
nebulous,alaigbọran,aláìdánilójú,negative
uncaring,aibikita,aláìbìkítà,negative
condemnable,jẹbi,jẹ̀bi,negative
fundamental,ipilẹ,pataki,positive
convict,ẹlẹṣẹ,ẹlẹ́bi,negative
withered,gbẹ,gbẹ,negative
investigate,se iwadi,se iwadi,positive
reformation,atunṣe,atunṣe,positive
traitorous,ẹlẹtan,ẹlẹ́tàn,negative
sumptuously,lapapo,lapọju,positive
indistinguishable,ti ko ni iyatọ,àìníyàtọ̀,negative
insults,ẹgan,ẹ̀gàn,negative
blowout,di iparun,funjáde,negative
waterproof,mabomire,mabomire,positive
memento,iranti,ohun iranti,positive
word,ọrọ,ọrọ,positive
anti-american,alatako Amerika,alátakò Amẹ́ríkà,negative
population,olugbe,olugbe,positive
secession,ipinya,ìpinyà,negative
cultivate,gbin,gbin,positive
admiringly,ẹwà,n fẹni,positive
pull,Fa,Fa,positive
pleasurably,igbadun,igbadun,positive
gout,gout,gbẹ́,negative
greenwashing,alawọ ewe,aláwọ̀ ewé,negative
spitefulness,iwa -ika,ìkórìíra,negative
suppress,tẹmọlẹ,tẹ̀rì,negative
tenderly,tutu,tutu,positive
finer,finer,dara ju,positive
uproarous,ariwo,ariwo,negative
stop,Duro,Dúró,negative
encouragement,iwuri,iyanju,positive
confounded,daamu,dààmú,negative
gentle,Onírẹlẹ,Onírẹlẹ,positive
election-rigger,idibo-rigger,ẹni tó dabarú ìbò,negative
toilet,igbonse,Ilé-ìgbẹ́,negative
pardons,idariji,idariji,positive
dangerousness,ewu,ewu,negative
toxic,majele,oró,negative
shameless,itiju,ìtìjú,negative
grouch,kigbe,ṣàròyé,negative
coarse,isokuso,ìsọkúsọ,negative
hater,korira,akórìíra,negative
dissention,iyapa,ìyapa,negative
irreverent,alaibọwọ,aláìbọ̀wọ̀,negative
motivation,iwuri,iwuri,positive
apocalypse,apocalypse,apocalypse,negative
harsh,lile,líle,negative
rescued,gbà,gbà,positive
vex,wahala,bínúnú,negative
punish,fìyà jẹni,fìyà jẹni,negative
excite,ṣojulọyin,ru soke,positive
stint,stint,ààlà,negative
byzantine,byzantine,le,negative
craftsman,oniṣọnà,oniṣọnà,positive
stalwart,alatako,alágbára,positive
rainy,ojo,ojo,negative
bombed,bombu,ìbúgbámù,negative
snarling,ariwo,ariwo,negative
torturing,ijiya,ìjìyà,negative
discounted,ẹdinwo,ẹ̀dínwó,negative
uproarious,ariwo,ariwo,negative
fiend,fiend,èṣù,negative
exploit,lo nilokulo,lò ní lókù lò,negative
animate,animate,ṣo-di aye,positive
adores,fẹran,fẹran,positive
fascinate,fanimọra,fanimọra,positive
dissension,iyapa,ìyapa,negative
displeasing,inira,àìtẹ́nilọ́rún,negative
fair,itẹ,lẹwa,positive
cerebral,ọpọlọ,ọpọlọ,positive
gracelessly,laanu,àìlóore-ọ̀fẹ́,negative
preventing,idilọwọ,ìdí lọ́wọ́,negative
craziness,aṣiwere,ìṣiwèrè,negative
stripped,ṣi kuro,jásíhòhò,negative
velvety,velvety,kaṣọ arán,positive
hard,lile,líle,negative
drains,idominugere,ìdominù geere,negative
precious,iyebiye,iyebiye,positive
derails,derails,sáko,negative
flow,ṣàn,ṣàn,positive
commit,dá,dá,positive
smashed,fọ,fọ́,negative
horrifies,horrifies,léwu,negative
chasten,ibawi,báwí,negative
timidness,ìtìjú,ìbẹ̀rù,negative
dread,ibẹru,ìbẹ̀rù,negative
prisoners,elewon,ẹlẹ́wọ̀n,negative
favor,ojurere,ojurere,positive
anxiety,aibalẹ,Áìbalẹ̀,negative
manipulating,ifọwọyi,ìfọwọ́yí,negative
supporters,alatilẹyin,alatilẹyin,positive
tauntingly,ẹgan,ẹ̀kẹ́gàn,negative
dismally,dismally,àìláyọ̀,negative
frustratingly,ibanuje,ìpinlẹ́mìnín,negative
blundering,blundering,ṣe àṣìṣe,negative
rebuff,kọ,kọ̀,negative
frauds,arekereke,jẹgúdújẹrá,negative
quit,dawọ silẹ,kọ̀sílẹ̀,negative
raked,raked,ọ̀pọ̀,negative
swankiest,swankiest,to dara  julọ,positive
depth,ijinle,ijinle,positive
refutation,atunse,àtúnṣe,negative
rightness,titọ,titọ,positive
browbeat,atẹlẹsẹ,àtẹ́lẹsẹ̀,negative
solutions,solusan,awọn ojutu,positive
boosts,boosts,gbelarugẹ,positive
passively,palolo,palọ́lọ́,negative
threatening,idẹruba,ìdẹ́rùbà,negative
joyful,ayo,ayo,positive
adversarial,alatako,alátakò,negative
charger,ṣaja,ṣaja,positive
enrapture,ìyapa,fi ayọ kun,positive
intonation,intonation,igbesoke ohun,positive
bluff,bluff,etídò,negative
sluggish,onilọra,onílọ́ra,negative
stab,gún,gún,negative
pamperedly,pamperedly,kẹ,positive
hardened,àiya,lílé àyà,negative
insular,insular,erékùṣù,negative
mournfully,ṣọfọ,ṣọ̀fọ̀,negative
standstill,iduro,ìdúró,negative
penalty,ifiyaje,ìfìyàjẹ,negative
pricier,iye owo,gbówó lórí,negative
grasping,mimu,ọ̀kánjúwà,negative
pertinacity,pertinacity,ọlọ́kànlíle,negative
renewed,lotun,lotun,positive
discriminate,iyasoto,ìyàsọ́tọ̀,negative
fleed,ẹjẹ,sá,negative
fractious,fractious,ìjọ̀gbọ̀n,negative
scathing,gbigbọn,gbígbọ̀n,negative
alienated,ti o ya sọtọ,tí ó yà sọ́tọ̀,negative
arouse,ru soke,ru soke,positive
allergic,inira,ìníríra,negative
childish,omode,ọmọdé,negative
abscess,abẹrẹ,ééwo,negative
jarring,idẹruba,ìjà,negative
competency,ijafafa,ijafafa,positive
diatribes,diatribes,ìbanilórúkọ jẹ́,negative
debility,ailera,àìlera,negative
wearily,rirẹ,rírẹ̀,negative
emphatically,tẹnumọ,tẹnumọ́,negative
paralize,paralize,rọ-lápá-rọ-lẹ́sẹ̀,negative
joker,awada,awada,positive
spellbinding,isọkusọ,n fi edi mu,positive
bummer,idamu,ìdààmú,negative
contestable,idije,ìdíje,negative
starving,ebi npa,ebi ń pa,negative
overwhelmingly,lagbara,rẹ̀wẹ̀sì,negative
violated,ṣẹ,rú òfin,negative
glowingly,glowingly,dan,positive
ruthless,aláìláàánú,aláìláàánú,negative
interruptions,awọn idilọwọ,àwọn ìdílọ́wọ́,negative
sweetness,adun,adun,positive
acceptable,itewogba,itewogba,positive
mismanagement,aiṣedeede,àṣìlò,negative
phlegm,akàn,àìbìkítà,negative
pamperedness,pamperedness,itoju,positive
stealthy,olè jíjà,ayọ́rìn,negative
crummy,eruku,kò dára,negative
hungry,ebi npa,ebi,negative
joyfully,pelu ayo,pelu ayo,positive
sinner,elese,ẹlẹ́ṣẹ̀,negative
buttery,bota,ni ori wara,positive
jutter,jutter,Wíwú jáde,negative
infuriate,binu,bínú,negative
interlocutory,ajọṣepọ,ajọṣepọ,positive
deplore,banujẹ,banújẹ́,negative
coldness,otutu,òtútù,negative
influence,ipa,agbára,negative
tremor,iwariri,ìwárírì,negative
unknown,aimọ,àìmọ̀,negative
unbeaten,alailẹgbẹ,alailẹgbẹ,positive
irregularity,aiṣedeede,aláìbámu,negative
endurance,ìfaradà,ìfaradà,positive
fatuity,ọra,òmùgọ̀,negative
gutless,gutless,ojo,negative
entrails,awọn ifun inu,ìfun-inú,negative
totalitarianism,ajẹsara,ètò ìjọba kàńpá,negative
indict,fi ẹsun kan,fisùn,negative
dogmatic,dogmatic,àìlóye,negative
pseudoscience,pseudoscience,ìmọ̀ síyẹ́ǹsì,negative
beneficiary,alanfani,alanfani,positive
rectification,atunse,atunse,positive
omniscient,ologbon,ologbon,positive
theoretical,o tumq si,ni ero,positive
wince,waini,kábárá,negative
robed,wọ aṣọ,wọ aṣọ,negative
besiege,dótì,pagbo,negative
incapable,alailagbara,alàìlágbàrá,negative
baboon,obo,ọ̀bọ,negative
capability,agbara,agbara,positive
antichrist,Dajjal,ìlòdisí-kírísítì,negative
operatic,operatic,eré-olórin,negative
lustrous,ifẹkufẹ,didan,positive
antipathy,antipathy,Àìní fẹ́,negative
genuine,ojulowo,ojulowo,positive
seriousness,pataki,pàtàkì,negative
bout,ija,ìjàkadì,negative
tributary,agbo -ori,ijọsin,positive
lavishly,lavishly,fi ṣofo,positive
low-rated,kekere-ti won won,Íwọ̀n kékeré,negative
tantrum,ibinu,ìbínú,negative
silent,ipalọlọ,ipalọlọ,positive
gratify,itẹlọrun,itẹlọrun,positive
mangle,mangle,ṣàtúnṣe,negative
flaccid,flaccid,rọ̀,negative
incisive,incisive,kiakia,positive
touts,touts,amí,negative
staunchness,ìfaradà,iduroṣinṣin,positive
impulsive,imukuro,agbára ìrọ́lù,negative
lifeless,alaini,aláìlẹ́mìnín,negative
wishes,lopo lopo,ifẹọkan,positive
athlete,elere idaraya,elere idaraya,positive
shake,gbon,gbọ̀n,negative
wrongful,ti ko tọ,láìtọ́,negative
stifled,lilu,lílù,negative
flinch,flinch,ìrúnra,negative
stability,iduroṣinṣin,iduroṣinṣin,positive
deferral,idaduro,ìdádúró,negative
slaughtering,pipa,pípa,negative
rejoices,yọ,yọ,positive
harmoniously,ni ibamu,ni ibamu,positive
prey,ohun ọdẹ,ẹran-ọdẹ,negative
despoiler,apanirun,akógun,negative
encouraged,iwuri,gba niyanju,positive
erosion,ogbara,ọ̀gbàrá,negative
fallacy,iro,irọ́,negative
degrade,irẹlẹ,ìrẹ̀lẹ̀,negative
crisp,agaran,agaran,positive
appease,tù,tù,positive
monopolist,monopolist,anìkanṣoṣo,negative
toils,lãla,làálàá,negative
producer,olupilẹṣẹ,olupilẹṣẹ,positive
quarrelsome,ìjà,ajẹmọ́jà,negative
endowed,ebun,fi fun,positive
calf,ọmọ malu,ọmọ malu,positive
sloooow,sloooow,sloooow,negative
wimpy,wimpy,ọ̀lẹ,negative
overzealous,aṣeju,ìtara àpọ̀jù,negative
cleanest,mimọ julọ,mimọ julọ,positive
confiscate,gba lọwọ,gbà,negative
hastily,kánkán,kánkán,negative
solve,yanju,yanju,positive
hooked,kio,kọ́,negative
crestfallen,crestfallen,àìdùnnú,negative
inaccurate,aiṣedeede,àìṣedéédé,negative
shrouded,ti a bo,tí a bò,negative
anthrax,anthrax,ààrùn,negative
enchanting,enchanting,n ṣe ifaiya,positive
ironical,ironical,ìlò ọ̀rọ̀ lòdì,negative
cholera,onigba-,ààrun-onígbá-méjì,negative
indifference,aibikita,áìbìkítà,negative
homicidal,apaniyan,ìpànìyàn,negative
hypocrisy,agabagebe,àgàbàgebè,negative
troublesomely,wahala,níyọnu,negative
stutter,stutter,kílòlò,negative
ethical,iwa,to jẹ itewọgba,positive
abba,abba,kégbe,positive
stinking,rùn,rùn,negative
absolves,idariji,dariji,positive
obstacles,idiwo,ìdíwọ́,negative
confounding,idamu,ìdààmú,negative
herpesvirus,herpesvirus,kòkòrò ààrun-ẹranko,negative
unequivocal,alaigbagbọ,laiseaniani,positive
overtaking,overtaking,kọja,positive
deteriorated,ti bajẹ,bàjẹ́,negative
antidote,antidote,aporo,positive
unpopular,ti ko gbale,aláìlókìkí,negative
oppressor,aninilara,aninilára,negative
correctly,bi o ti tọ,bi o ti tọ,positive
stifle,stifle,àrùn egun,negative
cynical,alakikanju,alákíkanjú,negative
desecrate,sọ ara di aláìmọ́,sọ ara di aláìmọ́,negative
paraphrase,atunkọ,atunkọ,positive
dotingly,dotingly,afẹju,positive
stillborn,ti o ku,àbíkú,negative
knell,knell,ìró-agogo,negative
perpetuity,ayeraye,iduro lailai,positive
breakdown,ko ṣiṣẹ,kò ṣiṣẹ́,negative
bugging,kikopa,kòkòrò,negative
flimsy,alaigbọran,aláìmúlẹ̀,negative
lobbying,nparowa,ń pàrọwà,negative
weakening,irẹwẹsi,ìsọdọ̀lẹ,negative
delirious,ẹlẹgàn,ayọ̀ ayọ̀jù,negative
renowned,ogbontarigi,ogbontarigi,positive
coziness,ifọkanbalẹ,ifọkanbalẹ,positive
unstable,riru,rírú,negative
miracle,iyanu,iyanu,positive
monster,aderubaniyan,abàmì ẹ̀dá,negative
superb,to dara julọ,to dara julọ,positive
acridness,irọra,korò,negative
cascade,kasikedi,kasikedi,positive
downgrade,sokale,fojú tẹ́ńbẹ́lú,negative
adipose,adipose,ọ̀rá,negative
abort,oyun,yọ oyún,negative
fragmented,pipin,pínpín,negative
insubordinate,alaigbọran,ìdigunṣọ̀tẹ̀,negative
bullies,afòòró ẹni,afòòró ẹni,negative
assent,fọwọsi,fọwọsi,positive
falsely,eke,èké,negative
matron,matron,ìyá agba,positive
ban,gbesele,gbẹ́sẹ̀lẹ́,negative
disapointing,aifọwọyi,ń já kulẹ̀,negative
encore,ṣokunkun,ṣókúnkùn,positive
quash,ipọnju,borí,negative
counsellor,Oludamoran,olùdámọ́ràn,negative
horizon,ipade,ìpàdé ilẹ on ọrun,positive
vindictive,ẹsan,dáláre,negative
short-sighted,oniranran kukuru,oníran kúkúrú,negative
kindred,ibatan,ibatan,positive
pare,pare,rẹ́-lórí,negative
distracted,ni idamu,dí lọ́wọ́,negative
devout,olùfọkànsìn,olùfọkànsìn,positive
gold,goolu,goolu,positive
accuser,olufisun,olùfisùn,negative
maturity,ìbàlágà,ìbàlágà,positive
condescension,irẹlẹ,ìrẹ̀lẹ̀,negative
scapegoats,awọn apanirun,àfijófin,negative
convience,ifaramọ,dẹrun,positive
virtuous,oniwa rere,oniwa rere,positive
antagonistic,alatako,alátakò,negative
fastest,yiyara,yara julọ,positive
scarcely,ṣọwọn,ṣọ̀wọ́n,negative
spoonfed,spoonfed,rán lọ́wọ́,negative
scarcity,aito,àìtó,negative
structure,igbekale,igbekale,positive
misleading,sinilona,sini lọ́nà,negative
retort,atunwi,ìfèsì,negative
battery,batiri,bátírì,negative
ulterior,ti ita,ìta,negative
stupendous,omugo,niyanu,positive
lumbering,igi igi,ìgbégilódò,negative
plenary,apejọpọ,apejọpọ,positive
mutant,ẹranko,àtúndá,negative
tolerable,ifarada,ifarada,positive
incomprehensible,airi,àìlóye,negative
crumples,crumples,wó,negative
ruffian,ruffian,àwọn ọmọ ìsọta,negative
burdensome,eru,ẹrù,negative
wonderful,iyanu,iyanu,positive
prince,alade,ọmọ oba,positive
tardiness,idaduro,ìlọ́ra,negative
unattached,ti ko ni nkan,àìsopọ̀,negative
leery,leery,àrékérekè,negative
devoid,alaini,ṣàìní,negative
purposeful,ipinnu,ipinnu,positive
prophet,woli,woli,positive
demonstrable,afihan,afihan,positive
insurgent,alatako,ìgbésùmọ̀mí,negative
bender,bender,arọ́,negative
lair,igboro,ibùba-ẹran,negative
wait,duro,dúró,negative
praising,iyin,yin,positive
twin,ibeji,ibeji,positive
unwise,alaimoye,àìgbọ́,negative
cyclone,ìjì líle,afẹ́fẹ́,negative
entertains,awon alarinrin,ṣe ere idaraya,positive
bull****,akọmalu ****,akọ màlúù,negative
idler,alaigbọwọ,aláìníṣẹ́,negative
inundate,inundate,ìṣàn omi,negative
authority,aṣẹ,aṣẹ,positive
blessing,ibukun,ibukun,positive
stave,duro,ọ̀pá-orin,negative
pop,agbejade,yọjáde,negative
fallible,isubu,ṣàṣìṣe,negative
spurious,ẹlẹtàn,ẹlẹ́tàn,negative
testy,idanwo,ìbínú,negative
triumphal,isegun,isegun,positive
trendy,ti aṣa,ti aṣa,positive
